url,price,area,floor,metro,time_to_metro_minutes,finish,renovation,house_type,parking,date
https://www.cian.ru/sale/flat/320955851/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,160000000,250.0,9 из 57,Аэропорт,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323310343/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,160000000,117.0,6 из 11,Парк Победы,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321981798/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,163000000,109.0,2 из 7,Новокузнецкая,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324560908/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,165000000,130.0,16 из 67,Москва-Сити,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/316587205/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,170000000,158.0,5 из 8,Ленинский проспект,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/310694015/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,175000000,180.0,14 из 24,Динамо,21,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/320600760/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,185000000,180.0,16 из 24,Динамо,21,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323005351/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,190000000,193.7,2 из 6,Павелецкая,10,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/315435287/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,210000000,-1.0,4 из 30,Щукинская,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/289514736/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,215000000,64.0,2 из 5,Кропоткинская,3,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/292773654/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,215000000,130.0,3 из 9,Киевская,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323201706/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,220000000,420.0,3 из 3,Народное Ополчение,5,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325869531/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,229000000,150.5,4 из 16,Фрунзенская,10,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/316190716/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,270000000,200.0,5 из 10,Маяковская,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322654132/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,270000000,178.7,8 из 8,Новокузнецкая,5,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323091338/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,298000000,238.1,4 из 7,Третьяковская,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/298214249/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,370000000,261.4,5 из 5,Новокузнецкая,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/322880245/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,380000000,310.0,16 из 16,Улица 1905 года,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/293515378/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,540349841,457.1,20 из 20,Воробьёвы горы,17,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325574643/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,680000000,253.4,6 из 8,Парк Культуры,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323659654/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,745000000,412.5,12 из 13,Парк Победы,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/292673794/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,855000000,427.5,9 из 9,Ломоносовский проспект,19,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324468391/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,1499000000,499.0,5 из 5,Баррикадная,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324625775/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,4990000,-1.0,1 из 4,Авиамоторная,16,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/324954160/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,4990000,21.8,4 из 5,Авиамоторная,7,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/320317503/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,5990000,16.0,1 из 5,Моссельмаш,10,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/322151830/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,5990000,15.2,1 из 5,Моссельмаш,10,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/326175413/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,6700000,35.9,3 из 3,Апрелевка,25,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326141361/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,6700000,42.3,1 из 3,Апрелевка,23,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324545530/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,6960000,15.6,5 из 5,Моссельмаш,10,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325459711/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7100000,20.3,5 из 5,Кожуховская,5,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/324546964/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7100000,15.7,4 из 5,Моссельмаш,10,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/318282476/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7200000,27.0,7 из 17,Ватутинки,-1,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325868775/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7250000,41.9,12 из 12,Бунинская аллея,14,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/306601858/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7250000,15.5,5 из 5,Моссельмаш,10,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325835892/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7600000,34.8,1 из 3,Апрелевка,20,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325835900/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,7800000,39.7,3 из 14,Толстопальцево,22,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325679622/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,8000000,39.7,3 из 14,Толстопальцево,24,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325554258/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,8250000,29.6,4 из 7,Санино,8,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325866251/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,8830000,28.0,7 из 11,Нагорная,1,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/320255191/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,9100000,19.7,11 из 24,Юго-Западная,16,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325923598/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,11450000,37.8,1 из 17,Бульвар Дмитрия Донского,12,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326060638/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,12500000,36.0,8 из 10,Филатов Луг,12,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/318797010/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,14650000,44.0,16 из 16,Семёновская,7,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326186235/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,15000000,37.4,6 из 7,Каширская,24,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325097919/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,15000000,37.4,6 из 7,Коломенская,19,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323351495/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,14999000,52.0,4 из 12,Медведково,4,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326020849/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,16500000,40.0,3 из 7,Москва-Товарная,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323363312/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,17200000,66.2,7 из 10,Потапово,17,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325942525/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,18500000,28.0,7 из 34,Терехово,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319512283/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,19550000,38.0,9 из 12,Маяковская,5,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325519660/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,19950000,35.1,2 из 7,Шаболовская,9,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326061587/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,21800000,50.0,17 из 33,Озёрная,23,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325344521/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,21500000,66.5,15 из 16,Филатов Луг,5,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/323199899/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,23000000,72.0,4 из 16,Аннино,3,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/321999182/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,23500000,43.52,25 из 55,Марьина Роща,7,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325965714/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,25500000,50.0,6 из 9,Академическая,16,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323592973/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,26449000,44.0,13 из 13,Аминьевская,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324946854/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,27500000,51.6,4 из 37,Аминьевская,16,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324667790/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,29000000,73.8,4 из 16,Юго-Западная,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323773725/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,29000000,38.0,2 из 6,Фрунзенская,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/322858265/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,29500000,50.7,3 из 11,Крылатское,20,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325112901/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,31500000,55.0,13 из 56,Матвеевская,22,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326178579/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,32000000,70.0,6 из 13,Киевская,16,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/322616756/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,33300000,41.1,6 из 20,Останкино,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323690004/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,33755000,40.3,12 из 21,Чкаловская,2,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324946597/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,33920000,64.0,6 из 19,Павелецкая,9,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/308059121/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,34300000,98.0,5 из 16,Беломорская,11,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323592982/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,35244000,67.0,6 из 20,Аминьевская,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326042598/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,36000000,47.0,5 из 24,Технопарк,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/284287955/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,35700000,83.3,1 из 4,Физтех,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321273728/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,36999000,82.0,29 из 38,Беговая,3,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/319670569/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,39999000,61.9,19 из 40,ЗИЛ,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324929003/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,39900000,81.5,4 из 5,Курская,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325281589/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,40990000,91.8,7 из 19,Нагорная,21,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325898791/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,41000000,78.0,10 из 27,Алексеевская,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324178279/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,41500000,56.0,14 из 29,Петровский Парк,11,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324137285/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,41700000,71.5,6 из 23,Терехово,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/320758431/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,42500000,80.0,7 из 9,Кунцевская,4,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325696661/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,42900000,65.0,4 из 47,Калужская,12,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/317610845/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,43300000,68.0,17 из 41,Кутузовская,18,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324823947/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,44500000,72.0,10 из 21,Терехово,14,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/322884053/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,44750000,113.0,21 из 39,Шелепиха,8,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325261331/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,45000000,51.2,1 из 10,Кропоткинская,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325687298/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,45000000,77.4,8 из 22,Терехово,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325865187/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,46000000,48.0,10 из 41,Кутузовская,18,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/320387277/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,46500000,70.0,21 из 21,Полежаевская,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321897349/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,46500000,85.0,6 из 28,Парк Победы,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326084164/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,47000000,111.3,6 из 6,Маяковская,6,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325024303/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,47000000,100.0,5 из 9,Киевская,11,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/315645650/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,46750000,87.4,20 из 32,Пролетарская,24,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/322692594/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,46950000,47.6,14 из 41,Динамо,17,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323685232/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,47950000,72.0,12 из 41,Шелепиха,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325024292/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,48990000,82.6,4 из 5,Киевская,12,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325702763/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,48950000,94.8,11 из 33,Павелецкая,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/320508128/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,49500000,99.0,3 из 3,Комсомольская,7,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326049141/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,49800000,110.0,8 из 8,Сухаревская,5,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/324845455/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,50000000,71.0,5 из 19,Улица 1905 года,19,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325024285/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,53000000,107.0,6 из 8,Смоленская,7,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325024278/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,53000000,104.0,6 из 6,Октябрьская,4,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325366793/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,53930000,59.7,19 из 32,Павелецкая,9,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/315040650/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,55000000,84.2,21 из 22,Терехово,10,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324186315/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,55000000,98.0,47 из 50,Мичуринский проспект,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326192619/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,57000000,100.0,3 из 11,Белорусская,3,-1,2,0,0,2026-01-29
https://www.cian.ru/sale/flat/325623225/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,56900000,75.0,7 из 25,Аминьевская,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/321138985/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,56636904,65.6,9 из 41,Динамо,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325176374/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,58000000,81.4,7 из 20,Терехово,3,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323457546/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,58034562,71.3,9 из 41,Динамо,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325024297/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,57800000,154.0,2 из 7,Менделеевская,3,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325024288/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,59900000,95.0,3 из 6,Кутузовская,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325535533/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,61500000,84.3,22 из 22,Терехово,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/326172544/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,61500000,120.0,15 из 24,Спартак,10,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324946109/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,62000000,94.4,5 из 12,Терехово,17,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325024295/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,64000000,135.0,10 из 24,Профсоюзная,11,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325024317/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,65000000,100.0,5 из 6,Павелецкая,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325112899/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,64500000,111.1,11 из 56,Матвеевская,22,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325473330/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,65420000,62.0,4 из 15,Тульская,8,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324645979/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,65600000,83.6,26 из 38,Динамо,14,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325995185/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,66000000,96.0,3 из 5,Парк Культуры,8,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325024277/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,67350000,127.0,4 из 14,Проспект Мира,6,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/324428885/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,69800000,61.8,3 из 4,Смоленская,11,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325713377/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,72000000,92.0,2 из 24,Шелепиха,14,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324395151/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,72500000,108.0,33 из 39,Аминьевская,2,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323466911/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,72508636,81.4,16 из 41,Динамо,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323048372/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,71900000,120.0,6 из 15,Терехово,17,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325535532/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,73000000,96.1,5 из 23,Терехово,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325367732/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,73255000,98.4,18 из 19,Павелецкая,7,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323981030/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,74500000,100.0,27 из 39,Минская,13,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325956641/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,75490000,100.0,7 из 7,Арбатская,5,-1,1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326251273/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,75000000,99.1,17 из 28,Технопарк,24,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/325176373/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,76000000,122.6,23 из 36,Аминьевская,12,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326235248/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,77099999,65.0,4 из 9,Маяковская,1,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/323600624/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,76398000,121.4,14 из 16,Аминьевская,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/322632572/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,76400000,120.9,14 из 16,Аминьевская,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/323316209/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,77803023,90.1,9 из 41,Динамо,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325694587/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,78000000,131.0,24 из 28,Аминьевская,19,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/325024276/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,80000000,95.0,5 из 5,Маяковская,10,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/305070032/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,82500000,82.3,37 из 41,Динамо,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/321981799/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,83000000,110.0,15 из 17,Ломоносовский проспект,2,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/308413458/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,85000000,68.9,4 из 13,Кутузовская,24,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/324223336/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,85000000,103.2,12 из 20,Панфиловская,5,-1,3,0,0,2026-01-29
https://www.cian.ru/sale/flat/320051654/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,87219524,97.5,30 из 41,Динамо,15,-1,-1,0,0,2026-01-29
https://www.cian.ru/sale/flat/326164295/?mlSearchSessionGuid=8001dfa26a06910b6675b8c1a3ad0cfe,88000000,93.0,2 из 4,Чистые пруды,13,-1,3,0,0,2026-01-29
